ID;Name;Type;Gender;Event language;Photo;Short description;Translation language;Topics;Other criteria;Published;About
47;Anik Vandercruyssen;Moderator;Female;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Vandercruysen_Anik%20%285%29.jpg;Wie is Anik Vandercruyssen?;Dutch;"Media &amp; cultuur, Management";Non-profit;Yes;"Wie is Anik Vandercruyssen?
Anik Vandercruyssen groeide op aan de kust, maar spreidde al snel haar vleugels uit en woont nu in Brussel. Na haar talenstudies belandde ze in de wereld van de muziek, het theater en de film. Haar talenkennis en haar ruime podiumervaring helpen haar nu in haar job als presentatrice van bedrijfsevents. Ze geniet ook bekendheid omdat ze het gezicht was van diverse sensibiliseringscampagnes, onder meer rond verkeersveiligheid en seksuele straatintimidatie.
Anik staat altijd garant voor een gedegen voorbereiding en ze paart een warme uitstraling aan een aanstekelijk enthousiasme, met veel plaats voor humor. Door haar charmante en warme persoonlijkheid geeft ze kleur en diepgang aan de bedrijfsevents die ze steeds weer in goede banen leidt.
 
Luister naar Anik Vandercruyssen in onze podcast Overmorgen. "
1242;Ann Baeke;Speaker;Female;Dutch, English;https://readmylips.be/sites/default/files/speakers/AnnBaeke-200ZW.jpg;"Ann Baeke as a speaker at your event? Feel free to contact speakers&#039; bureau Read My Lips for more information.";English;Management, Leadership and Senior Management;;Yes;"Who is Ann Baeke?
From her own extensive management experience, Ann helps business leaders and managers develop their own natural leadership style, from self-awareness to self-actualisation. She personally experienced how challenging corporate life is as a sensitive manager. It was a quest to hold her own in a business context that was mainly driven from the head. And Ann missed the heart. It prompted her to research sensitivity. Top performance can only be achieved by bringing out the very best in yourself, by regularly holding up a mirror to yourself, by having a sounding board to help you focus. She starts from the person himself, and the connection he has with himself and the world. This can be confrontational and that is precisely why it is so liberating and empowering. With great empathy and respect for everyone's personality, she guides leaders and managers to come into alignment with their vision, mission, values and skills. This is how leaders and managers become higher-performing, natural leaders. She has been guiding organisations and their leaders towards greater awareness for many years. And she wrote two books about it: Leider zonder Masker, published by Lannoo Campus and Sensitieve intelligentie published by Pelckmans. She holds a Master's degree in Commercial Sciences, obtained an MBA and is a Certified Personal Coach. Additionally, she took courses in NLP, systemic work and Mindfulness. She has more than 20 years of professional management and communication experience.

          
  












    

  


  
  
      

      Request your offer"
1242;Ann Baeke;Speaker;Female;Dutch, English;https://readmylips.be/sites/default/files/speakers/AnnBaeke-200ZW.jpg;Ann Baeke comme orateur à votre évènement ? Contactez Read My Lips, notre bureau d’orateurs spécialisés !;French;Management, Leadership et top managers;;Yes;"Qui est Ann Baeke ?
Avec sa vaste expérience en gestion, Ann aide les dirigeants et les cadres à développer leur propre style de leadership naturel, de la conscience de soi à la réalisation de soi. Elle a elle-même constaté à quel point le monde des affaires peut être exigeant en tant que leader sensible. C'était une quête pour se maintenir dans un contexte d'entreprise principalement dirigé par la tête. Et Ann ressentait le besoin du cœur. Cela l'a poussée à enquêter sur la sensibilité. On ne peut accomplir des performances exceptionnelles qu'en tirant le meilleur de soi-même, en se confrontant régulièrement à un miroir, en ayant un interlocuteur qui aide à se concentrer. Elle part de l'individu lui-même et de la connexion que l'individu a avec lui-même et le monde. Cela peut être confrontant, et c'est précisément pourquoi c'est libérateur et puissant. Avec beaucoup d'empathie et de respect pour la personnalité de chacun, elle guide les leaders et les cadres pour s'aligner avec leur vision, leur mission, leurs valeurs et leurs compétences. Ainsi, les dirigeants et les cadres deviennent des leaders plus performants et naturels. Elle accompagne depuis de nombreuses années des organisations et leurs leaders vers une plus grande prise de conscience. Et elle a écrit deux livres à ce sujet : ""Le leader sans masque"", édité chez Lannoo Campus, et ""L'intelligence sensible"", édité chez Pelckmans. Elle est licenciée en sciences commerciales, titulaire d'un MBA et coach personnel certifié. Elle a également suivi des formations en PNL, en travail systémique et en pleine conscience. Elle possède plus de 20 ans d'expérience professionnelle en gestion et en communication.

          
  












    

  


  
  
      

      Demander votre offre"
1242;Ann Baeke;Speaker;Female;Dutch, English;https://readmylips.be/sites/default/files/speakers/AnnBaeke-200ZW.jpg;Ann Baeke als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips voor meer informatie.;Dutch;"Management, Leiderschap &amp; topmanagers";;Yes;"Wie is Ann Baeke?
Vanuit haar eigen ruime managementervaring helpt Ann bedrijfsleiders en managers om hun eigen natuurlijke leiderschapsstijl te ontwikkelen, van zelfbewustzijn tot zelfrealisatie. Ze ondervond zelf hoe uitdagend het bedrijfsleven is als sensitieve leidinggevende. Het was een zoektocht om zichzelf staande te houden in een bedrijfscontext die vooral gestuurd werd vanuit het hoofd. En Ann miste het hart. Het zette haar aan tot onderzoek naar sensitiviteit. Topprestaties kan je enkel neerzetten door het allerbeste uit jezelf boven te halen, door jezelf regelmatig een spiegel te laten voorhouden, door een klankbord te hebben dat je helpt focussen. Ze vertrekt vanuit de mens zelf, en de verbinding die de mens heeft met zichzelf en de wereld. Dit kan confronterend werken en net daardoor is het zo bevrijdend en krachtgevend. Met veel empathie en respect voor ieders persoonlijkheid begeleid ze leiders en managers om in een alignering te komen met hun visie, missie, waarden en vaardigheden. Zo worden leidinggevenden en managers performantere, natuurlijke leiders. Ze begeleid reeds vele jaren organisaties en hun leiders naar meer bewustwording. En ze schreef er twee boeken over: Leider zonder Masker, uitgegeven bij Lannoo Campus en Sensitieve intelligentie uitgegeven bij Pelckmans. Ze is Licentiaat Handelswetenschappen, behaalde een MBA en is Gecertifieerd Personal Coach. Bijkomend volgde ze opleidingen in NLP, systemisch werk en Mindfulness. Ze heeft meer dan 20 jaar professionele management en communicatie ervaring.

          
  












    

  


  
  
      

      Vraag je offerte aan"
49;Ann De Bisschop;Speaker;Female;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/DeBisschop_Ann_200123_3.jpg;"Ann De Bisschop as a speaker at your event? Feel free to contact speakers&#039; bureau Read My Lips for more information.";English;"Management, Leadership and Senior Management, HR &amp; Wellbeing, Corporate Culture, Work/Life Balance";;Yes;"Who is Ann De Bisschop?
Ann De Bisschop worked in the media for over 25 years and has held various roles at board level. She helped to put radio stations Qmusic and JOE on the map. She then shifted her focus to the wellbeing of employees at VTM headquarters. She was part of the executive committee for more than 15 years. She was also commercial director, radio director and director of wellbeing for the whole media group. She knows better than anyone that the working environment and workload in many companies can take a heavy toll. Ann believes things can be improved in this regard. She uses specific tips and eye-opening examples to show employees and managers how this is possible. Her keynote is packed with practical tips for ensuring healthy, happy, motivated, talented and informed employees. Because that is the only way for organisations to make a difference and become future-proof!
WHY HEALTHY AND HAPPY EMPLOYEES ARE YOUR MOST IMPORTANT RESOURCE
""My passion for people has always been one of my strengths and I wanted to make the most of it. I used a well-founded and proactive welfare policy to make sure that my colleagues were healthy, happy and motivated. I worked with the HR and Communication departments to develop talented and informed personnel, because this is a crucial factor within welfare policy.
I now use my broadcasting experience and know-how, as well as the knowledge of experts who featured in my book, to inspire many national and international companies.
I am passionate about people and always want to maximise their potential. Employees are the most important resource for any company. That is why one cannot underestimate the need to invest in the wellbeing of employees. Colleagues who feel good will be willing to go that extra mile and can help to make a difference. You can only have satisfied customers if you have happy employees; and doing so can improve turnover by 20%.”
Ann is a much-sought-after speaker because of her authentic and sympathetic approach. Her specific tips and tricks will allow your employees to immediately make a difference in practice. Her story is invigorating and will leave a lasting impression!

          
  












    

  


  
  
      

      Request your offer"
49;Ann De Bisschop;Speaker;Female;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/DeBisschop_Ann_200123_3.jpg;Ann De Bisschop comme orateur à votre évènement ? Contactez Read My Lips, notre bureau d’orateurs spécialisés !;French;Management, Leadership et top managers, RH et bien-être, Culture d’entreprise, Équilibre travail/vie privée;;Yes;"Qui est Ann De Bisschop ?
Ann De Bisschop a travaillé dans les médias pendant plus de 25 ans et a occupé divers postes de direction. Elle a réussi à faire connaître les stations de radio Qmusic et JOE. Elle s'est ensuite consacrée au bien-être des employés de Medialaan. Elle y a siégé au comité de direction pendant plus de 15 ans. Elle a été successivement directrice commerciale, directrice de la radio et enfin directrice du bien-être pour l'ensemble du groupe de médias. Elle sait mieux que quiconque que l'ambiance et le rythme de travail dans de nombreuses entreprises sont très pénalisants. Selon Ann, il est possible de faire les choses différemment et mieux. Grâce à des conseils concrets et à des révélations percutantes, elle montre aux employés et aux managers comment procéder. Elle donne une conférence pleine de conseils pratiques pour des employés en bonne santé, heureux, motivés, talentueux et informés. Parce que c'est la seule façon de faire la différence et de préparer l'avenir en tant qu'organisation !
POURQUOI DES EMPLOYÉS EN BONNE SANTÉ ET HEUREUX SONT VOTRE CAPITAL LE PLUS IMPORTANT
""Ma passion pour les gens a toujours été l'une de mes forces et je voulais vraiment en faire plus. Grâce à une politique de bien-être réfléchie et proactive, j'ai veillé à ce que nos collègues soient en bonne santé, heureux et motivés. En collaboration avec les RH et la communication, j'ai travaillé sur le talent et l'information du personnel, car cela est également crucial dans une politique de bien-être.
Grâce à l'expérience et au savoir-faire acquis au sein de Medialaan et aux connaissances acquises lors des nombreux entretiens avec les experts mentionnés dans mon livre, j'inspire aujourd'hui de nombreuses entreprises en Belgique et à l'étranger.
Je suis passionné par les gens et je veux toujours obtenir le meilleur d'eux. Les employés sont le capital le plus important de toute entreprise. Investir dans leur bien-être n'est donc pas un luxe. Des collègues qui se sentent bien se surpassent et font la différence. Et ce n'est qu'avec des employés heureux que vous aurez des clients heureux, ce qui se traduira par une augmentation de 20 % des ventes.
Ann est une conférencière très demandée en raison de son approche authentique et sympathique. Ses conseils et astuces concrets permettent à vos employés de les mettre en pratique immédiatement. Son histoire ne vous ennuie pas et reste gravée dans votre mémoire !

          
  












    

  


  
  
      

      Demander votre offre"
49;Ann De Bisschop;Speaker;Female;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/DeBisschop_Ann_200123_3.jpg;Ann De Bisschop als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips voor meer informatie.;Dutch;"Management, Leiderschap &amp; topmanagers, HR &amp; wellbeing, Bedrijfscultuur, Balans werk/leven";;Yes;"Wie is Ann De Bisschop?
Ann De Bisschop werkte meer dan 25 jaar in de media en bekleedde verschillende directiefuncties. Ze zette de radiozenders Qmusic en JOE succesvol op de kaart. Daarna is ze zich gaan toeleggen op het welzijn van de medewerkers van Medialaan. Ze zetelde er meer dan 15 jaar in het directiecomité. Ze was achtereenvolgens commercieel directeur, directeur radio en uiteindelijk wellbeing director voor de hele mediagroep. Ze beseft als geen ander dat het werkklimaat en -ritme in veel bedrijven een hoge tol eisen. Volgens Ann kan het anders en beter. Met concrete tips en sterke eyeopeners toont ze medewerkers én leidinggevenden hoe. Ze brengt een keynote vol praktische tips voor Gezonde, Gelukkige, Gemotiveerde, Getalenteerde en Geïnformeerde medewerkers. Want enkel zo maak je het verschil en ben je als organisatie futureproof!
WAAROM GEZONDE EN GELUKKIGE MEDEWERKERS JOUW BELANGRIJKSTE KAPITAAL ZIJN
""Mijn passie voor mensen is altijd een van mijn sterktes geweest en daar wilde ik heel graag méér mee doen. Met een doordacht en proactief welzijnsbeleid zorgde ik ervoor dat onze collega’s gezond, gelukkig en gemotiveerd waren. Samen met hr en communicatie werkte ik op getalenteerd en geïnformeerd personeel, want ook dit is cruciaal binnen een welzijnsbeleid.
Met de ervaring en knowhow van bij Medialaan én de kennis uit de vele gesprekken met de experts uit mijn boek, inspireer ik nu vele bedrijven in binnen- en buitenland.
Ik ben gepassioneerd door mensen en wil altijd het beste uit hen halen. Medewerkers zijn het belangrijkste kapitaal voor elke onderneming. Daarom is investeren in het welzijn van de medewerkers geen overbodige luxe. Collega’s die zich goed voelen zullen voor die extra mile gaan en het verschil maken. En enkel met gelukkige medewerkers heb je tevreden klanten, met 20% meer omzet als gevolg.”
Ann is een veelgevraagde spreker omwille van haar authentieke en sympathieke aanpak. Haar concrete tips en tricks zorgen ervoor dat jouw medewerkers er meteen mee aan de slag kunnen. Haar verhaal verveelt niet en blijft bij!

          
  












    

  


  
  
      

      Vraag je offerte aan"
69;Ann Maes;Speaker;Female;Dutch, English;https://readmylips.be/sites/default/files/speakers/Maes_Ann_200405_foto2_1000.jpg;Ann Maes as a speaker at your event? Contact speakers bureau Read My Lips without for more information.;English;"Healthcare, Management, Leadership and Senior Management, Enterprise, Strategy, CSR (Corporate Social Responsibility), HR &amp; Wellbeing, Corporate Culture, Work/Life Balance";;Yes;"Who is Ann Maes?
A new generation of ‘winners’ is taking over the arena. They are companies, entrepreneurs and organisations that are able to seemingly attract talent, attention and resources with ease. People who look at them from a traditional perspective will find it difficult to categorise them. They cannot be classed as ‘profit’ because they focus on society. But they cannot be classed as ‘non-profit’ either because profit actually plays an important role. These new winners practice entrepreneurship that aims to help reinforce society. They combine ‘better for me + better for the world’ and play a unique game: The Positive Sum Game. The arrival of these new players has restructured the commercial arena into a continuum. A new world has thus developed between, and on the boundaries of, profit and non-profit. 
Ann has established an international career by building and protecting the reputation of people, brands and organisations. As managing director and hands-on reputation strategist, she works for world renowned and very small brands - with passion, conviction and curiosity. She is motivated to use enterprise and organisation to build a more stable society. Her book, which is called The Positive Sum Game and was written together with her partner Herman Toch, shows how profit and purpose can interact positively to everyone's benefit.

          
  












    

  


  
  
      

      Request your offer"
69;Ann Maes;Speaker;Female;Dutch, English;https://readmylips.be/sites/default/files/speakers/Maes_Ann_200405_foto2_1000.jpg;Ann Maes comme orateur à votre évènement ? Contactez Read My Lips, notre bureau d’orateurs spécialisés !;French;Healthcare, Management, Leadership et top managers, Entreprendre, Stratégie, RSE (responsabilité sociétale des entreprises), RH et bien-être, Culture d’entreprise, Équilibre travail/vie privée;;Yes;"Qui est Ann Maes ?
Une nouvelle génération de ""gagnants"" prend le terrain. Ce sont des entreprises, des entrepreneurs et des organisations qui attirent apparemment sans effort le talent, l'attention et les ressources. Les regarder à travers une lentille classique peut les rendre difficiles à placer. Ils ne rentrent pas dans la catégorie ""profit"", car ils se concentrent sur la société. Mais ils ne relèvent pas non plus du ""non-profit"", car le profit est bel et bien important. Les nouveaux gagnants optent pour une entreprise qui construit la société. Ils combinent mieux pour moi + mieux pour le monde et jouent leur propre jeu : The Positive Sum Game. L'arrivée de ces nouveaux joueurs a redessiné l'espace économique des entreprises en un continuum. Entre et sur les frontières du profit et du non-profit, un nouveau monde s'est déployé.
Ann a construit une carrière internationale en développant et protégeant la réputation des personnes, des marques et des organisations. En tant que directrice générale et stratège de la réputation pratique, elle a travaillé pour des marques mondialement connues et des marques toutes petites. Avec passion, conviction et curiosité. Elle est animée par le désir de construire une société plus forte à travers l'entrepreneuriat et l'organisation. Dans son livre ""The Positive Sum Game"", écrit avec son partenaire Herman Toch, elle montre comment le profit et la mission forment un jeu positif où tout le monde gagne.

          
  












    

  


  
  
      

      Demander votre offre"
69;Ann Maes;Speaker;Female;Dutch, English;https://readmylips.be/sites/default/files/speakers/Maes_Ann_200405_foto2_1000.jpg;Ann Maes als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips.;Dutch;"Healthcare, Management, Leiderschap &amp; topmanagers, Ondernemen, Strategie, MVO (Maatschappelijk verantwoord ondernemen), HR &amp; wellbeing, Bedrijfscultuur, Balans werk/leven";;Yes;"Wie is Ann Maes?
Een nieuwe generatie ‘winnaars’ neemt het speelveld over. Het zijn bedrijven, ondernemers en organisaties die schijnbaar moeiteloos talent, aandacht en middelen aantrekken. Wie hen door een klassieke bril bekijkt, kan hen moeilijk plaatsen. Ze vallen niet onder de noemer ‘profit’, want ze zetten in op de maatschappij. Maar ze horen ook niet bij ‘non-profit’, want winst is er wel degelijk belangrijk. De nieuwe winnaars gaan voor maatschappijbouwend ondernemen. Ze combineren better for me + better for the world en spelen hun eigen spel: The Positive Sum Game. De komst van deze nieuwe spelers heeft de bedrijfseconomische ruimte hertekend tot een continuüm. Tussen en op de grenzen van profit en non-profit heeft zich een nieuwe wereld ontvouwd. 
Ann heeft een internationale carrière uitgebouwd met het bouwen en beschermen van de reputatie van mensen, merken en organisaties. Als managing director en hands-on reputatiestrateeg werkte ze voor wereldbekende én piepkleine merken. Met passie, overtuiging en nieuwsgierigheid. Ze is gedreven om via ondernemen en organiseren een sterkere maatschappij te bouwen. In haar boek The Positive Sum Game -geschreven met haar partner Herman Toch - laat zij zien hoe profit en purpose een positief samenspel vormen waarbij iedereen wint.
Luister naar Ann Maes in onze podcast Overmorgen. 

          
  












    

  


  
  
      

      Vraag je offerte aan"
796;Ann Wauters;Speaker;Female;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Ann1.jpg;"Ann Wauters as a speaker at your event? Feel free to contact speakers&#039; bureau Read My Lips for more information.";English;"Marketing &amp; communication, PR &amp; Communication, Entertainment, Sport, Management, Leadership and Senior Management";;Yes;"Who is Ann Wauters?
Ann is an icon of international women's basketball. Few athletes have had a record like Ann’s. She won the Euroliga four times and the Eurocup once and has 12 national titles and one Wnba title. In addition, she has been named the European women’s player of the year five times. With the national team, she won a bronze medal at the European Championships and finished an impressive seventh at the Tokyo Olympics.
Ann knows better than anyone what it is like to work in a team. Each season involved starting over with team mates from different backgrounds to form a tightly-knit team and achieve results in a highly competitive world. 
She made the transition off the field and guides teams in organisations. She shares her experiences with passion and exposes the parallels between sport and business.

""After more than 20 years of playing basketball all over the world in many different teams, I wish to share my knowledge of how you can work together successfully and get into the flow. I like to create opportunities for people to be the best version of themselves and inspire and motivate them in order for them to face all their challenges.” 
 
www.annwauters.be

          
  












    

  


  
  
      

      Request your offer"
796;Ann Wauters;Speaker;Female;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Ann1.jpg;"Ann Wauters comme orateur à votre évènement ? Contactez librement l&#039;agence de conférenciers Read My Lips pour plus d&#039;informations.";French;Marketing et communication, Relations publiques et communication, Divertissement, Sport, Management, Leadership et top managers;;Yes;"Qui est Ann Wauters ?
Ann est une icône du basketball féminin international. Peu de sportifs affichent un tel palmarès. Elle a remporté l’EuroLigue 4 fois, l’EuroCoupe 1 fois, 12 titres nationaux et un titre WNBA. De plus, elle a été élue « Joueuse européenne de l’année » à 5 reprises. Avec l’équipe nationale, elle a remporté une médaille de bronze au Championnat d’Europe et a terminé 7e aux Jeux olympiques de Tokyo.
Ann sait mieux que quiconque ce qu’est le travail d’équipe. Chaque saison, elle remettait le couvert, avec des coéquipières venues d’horizons différents pour former une équipe soudée et atteindre des résultats dans un univers extrêmement compétitif. 
Elle a fait la transition à côté du terrain et encadre les équipes dans les organisations. Elle partage avec passion ses expériences et expose les parallèles entre l’univers du sport et le monde des affaires.

« Après plus de 20 ans à jouer au basket dans de nombreuses équipes à travers le monde, j’aimerais partager mes connaissances sur comment établir une collaboration fructueuse et comment entrer dans un flow. J’aimerais créer des opportunités pour que les gens soient la meilleure version d’eux-mêmes et pour les inspirer, les motiver à faire face à tous leurs défis. »

          
  












    

  


  
  
      

      Demander votre offre"
796;Ann Wauters;Speaker;Female;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Ann1.jpg;Ann Wauters als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips!;Dutch;"Marketing &amp; communicatie, PR &amp; communicatie, Entertainment, Sport, Management, Leiderschap &amp; topmanagers";;Yes;"Wie is Ann Wauters?
Ann is een icoon van het internationale vrouwenbasket. Weinig sporters speelden een palmares bij elkaar zoals Ann. Ze won 4 keer de Euroliga, 1 keer de Eurocup, 12 landstitels en een Wnba-titel. Daarenboven werd ze 5 keer verkozen tot Europese speelster van het jaar. Met de nationale ploeg behaalde ze een bronzen medaille op het Europees Kampioenschap en werd ze knap 7de op de Olympische Spelen van Tokio.
Ann weet als geen ander wat het is om in een team te werken. Elk seizoen was het herbeginnen met teammates van verschillende achtergronden om een hecht team te vormen en resultaten te behalen in een uiterst competitieve wereld. 
Ze maakte de transitie naast het veld en begeleidt teams in organisaties. Ze deelt met passie haar ervaringen en legt de parallellen tussen de sport- en bedrijfswereld bloot. 

""Na meer dan 20 jaar over heel de wereld te basketten in veel verschillende teams, wil ik graag mijn kennis delen hoe je succesvol kan samenwerken en hoe je in een flow kan geraken. Ik wil graag opportuniteiten creëren voor mensen om zo de beste versie van zichzelf te zijn en hen inspireren, motiveren om met al hun uitdagingen om te gaan."" 

          
  












    

  


  
  
      

      Vraag je offerte aan"
798;Anne Cornut;Speaker;Female;Dutch;https://readmylips.be/sites/default/files/speakers/IMG_20211116_074020.jpg;"Anne Cornut as a speaker at your event? Feel free to contact speakers&#039; bureau Read My Lips for more information.";English;"Marketing &amp; communication, Social Media, Entertainment, Leisure, HR &amp; Wellbeing, Work/Life Balance";;Yes;"Who is Anne Cornut?
Five children, two stepchildren, a newly blended family combined with birdnesting, a major renovation project, a personal business, an active Instagram account with over 27,000 followers, and still managing to read books and get 8 hours of sleep every night. Anne Cornut succeeds in combining all of this into one life. If you follow her on Instagram, she gives an informal glimpse into this life, with its ups and downs. Contrary to what the lighthearted listing in the first sentence might suggest, managing all this requires quite a bit of planning, but above all, skills in letting go and trust.

          
  












    

  


  
  
      

      Vraag je offerte aan"
798;Anne Cornut;Speaker;Female;Dutch;https://readmylips.be/sites/default/files/speakers/IMG_20211116_074020.jpg;Anne Cornut als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips.;Dutch;"Marketing &amp; communicatie, Sociale media, Entertainment, Vrije tijd, HR &amp; wellbeing, Balans werk/leven";;Yes;"Wie is Anne Cornut?
Vijf kinderen, twee pluskinderen, een nieuw samengesteld gezin in combinatie met birdnesting, een groot verbouwingsproject, een eigen bedrijf, een actieve instagramaccount met meer dan 27000 volgers en het dan toch nog klaarspelen om boeken gelezen te krijgen en elke nacht 8 uur te slapen. Anne Cornut slaagt erin dit allemaal in één leven gecombineerd te krijgen. Als je haar volgt op instagram, geeft ze op een ongedwongen manier een kijkje in dit leven, met vallen en opstaan. Want in tegenstelling tot wat de luchtige opsomming in de eerste zin doet denken, heb je toch wel wat planning maar vooral loslaatskills en vertrouwen nodig om dit gemanaged te krijgen.

          
  












    

  


  
  
      

      Vraag je offerte aan"
